,Project,HoleID,From,To,SG,Code,Lith,Geol
1314,UpperCanada,UC12_463,179.22,180.14,2.55,V4M,Trachyte mafic,Trachyte
1315,UpperCanada,UC12_463,180.14,181.05,2.55,V4M,Trachyte mafic,Trachyte
1316,UpperCanada,UC12_463,181.05,181.97,2.52,V4M,Trachyte mafic,Trachyte
1317,UpperCanada,UC12_463,181.97,182.88,2.52,V4M,Trachyte mafic,Trachyte
1318,UpperCanada,UC12_463,182.88,183.79,2.61,V4M,Trachyte mafic,Trachyte
1319,UpperCanada,UC12_463,183.79,184.71,2.62,V4M,Trachyte mafic,Trachyte
1320,UpperCanada,UC12_463,173.74,174.65,2.66,V4M,Trachyte mafic,Trachyte
1321,UpperCanada,UC12_463,174.65,175.56,2.58,V4M,Trachyte mafic,Trachyte
1322,UpperCanada,UC12_463,175.56,176.48,1.67,V4M,Trachyte mafic,Trachyte
1323,UpperCanada,UC12_463,176.48,177.39,2.57,V4M,Trachyte mafic,Trachyte
1324,UpperCanada,UC12_463,177.39,178.31,2.56,V4M,Trachyte mafic,Trachyte
1325,UpperCanada,UC12_453W2,1307.59,1308.51,2.77,V4MT,Trachyte mafic tuff,Trachyte
1326,UpperCanada,UC12_453W2,1308.51,1309.42,2.75,V4MT,Trachyte mafic tuff,Trachyte
1327,UpperCanada,UC12_453W2,1309.42,1310.34,2.73,V4MT,Trachyte mafic tuff,Trachyte
1328,UpperCanada,UC12_453W2,1310.34,1311.25,2.78,V4MT,Trachyte mafic tuff,Trachyte
1329,UpperCanada,UC12_453W2,1311.25,1312.16,2.81,V4MT,Trachyte mafic tuff,Trachyte
1330,UpperCanada,UC12_453W2,1301.07,1302.11,2.69,V4MT,Trachyte mafic tuff,Trachyte
1331,UpperCanada,UC12_453W2,1302.11,1303.02,2.64,V4MT,Trachyte mafic tuff,Trachyte
1332,UpperCanada,UC12_453W2,1303.02,1303.93,2.65,V4MT,Trachyte mafic tuff,Trachyte
1333,UpperCanada,UC12_453W2,1303.93,1304.85,2.63,V4MT,Trachyte mafic tuff,Trachyte
1334,UpperCanada,UC12_453W2,1304.85,1305.76,2.62,V4MT,Trachyte mafic tuff,Trachyte
1335,UpperCanada,UC12_453W2,1305.76,1306.68,2.66,V4MT,Trachyte mafic tuff,Trachyte
1336,UpperCanada,UC12_453W2,1335.94,1336.85,2.87,V4M,Trachyte mafic,Trachyte
1337,UpperCanada,UC12_453W2,1336.85,1337.77,2.87,V4M,Trachyte mafic,Trachyte
1338,UpperCanada,UC12_453W2,1337.77,1338.68,2.9,V4M,Trachyte mafic,Trachyte
1339,UpperCanada,UC12_453W2,1338.68,1339.6,2.9,V4M,Trachyte mafic,Trachyte
1340,UpperCanada,UC12_453W2,1339.6,1340.51,2.87,V4M,Trachyte mafic,Trachyte
1341,UpperCanada,UC12_453W2,1367.03,1367.94,2.84,1SV4,Trachytic syenite,Syenite
1342,UpperCanada,UC12_453W2,1367.94,1368.86,2.77,1SV4,Trachytic syenite,Syenite
1343,UpperCanada,UC12_453W2,1368.86,1369.95,2.77,1SV4,Trachytic syenite,Syenite
1344,UpperCanada,UC12_453W2,1387.14,1388.06,2.85,V4M,Trachyte mafic,Trachyte
1345,UpperCanada,UC12_453W2,1384.71,1385.62,2.86,V4M,Trachyte mafic,Trachyte
1346,UpperCanada,UC12_453W2,1385.62,1386.54,2.86,V4M,Trachyte mafic,Trachyte
1347,UpperCanada,UC12_453W2,1386.54,1387.14,2.89,V4M,Trachyte mafic,Trachyte
1348,UpperCanada,UC13_467,53.95,54.86,2.5,1SV4,Trachytic syenite,Syenite
1349,UpperCanada,UC13_467,48.46,49.38,2.72,1SV4,Trachytic syenite,Syenite
1350,UpperCanada,UC13_467,49.38,50.29,2.54,1SV4,Trachytic syenite,Syenite
1351,UpperCanada,UC13_467,50.29,51.21,2.53,1SV4,Trachytic syenite,Syenite
1352,UpperCanada,UC13_467,51.21,52.12,2.56,1SV4,Trachytic syenite,Syenite
1353,UpperCanada,UC13_467,52.12,53.04,2.53,1SV4,Trachytic syenite,Syenite
1354,UpperCanada,UC13_467,53.04,53.95,2.73,1SV4,Trachytic syenite,Syenite
1355,UpperCanada,UC13_467,42.98,43.89,2.51,1SV4,Trachytic syenite,Syenite
1356,UpperCanada,UC13_467,43.89,44.81,2.75,1SV4,Trachytic syenite,Syenite
1357,UpperCanada,UC13_467,44.81,45.72,2.61,1SV4,Trachytic syenite,Syenite
1358,UpperCanada,UC13_467,45.72,46.63,2.7,1SV4,Trachytic syenite,Syenite
1359,UpperCanada,UC13_467,46.63,47.55,2.35,1SV4,Trachytic syenite,Syenite
1360,UpperCanada,UC13_467,47.55,48.46,2.65,1SV4,Trachytic syenite,Syenite
1361,UpperCanada,UC13_467,38.4,39.32,2.83,1SV4,Trachytic syenite,Syenite
1362,UpperCanada,UC13_480,155.75,156.67,2.74,V4M,Trachyte mafic,Trachyte
1363,UpperCanada,UC13_480,156.67,157.58,2.73,V4M,Trachyte mafic,Trachyte
1364,UpperCanada,UC13_480,157.58,158.5,2.72,V4M,Trachyte mafic,Trachyte
1365,UpperCanada,UC13_480,158.5,159.41,2.64,V4M,Trachyte mafic,Trachyte
1366,UpperCanada,UC13_480,148.44,149.35,2.74,V4M,Trachyte mafic,Trachyte
1367,UpperCanada,UC13_480,149.35,150.27,2.73,V4M,Trachyte mafic,Trachyte
1368,UpperCanada,UC13_480,150.27,151.18,2.75,V4M,Trachyte mafic,Trachyte
1369,UpperCanada,UC13_480,151.18,152.1,2.72,V4M,Trachyte mafic,Trachyte
1370,UpperCanada,UC13_480,152.1,153.01,2.72,V4M,Trachyte mafic,Trachyte
1371,UpperCanada,UC13_480,153.01,153.92,2.75,V4M,Trachyte mafic,Trachyte
1372,UpperCanada,UC13_480,146.61,147.52,2.75,V4M,Trachyte mafic,Trachyte
1373,UpperCanada,UC13_480,147.52,148.44,2.74,V4M,Trachyte mafic,Trachyte
1374,UpperCanada,UC13_480,164.9,165.81,2.81,V4Ta,Trachytic tuff altered,Trachyte
1375,UpperCanada,UC13_480,165.81,166.73,2.78,V4Ta,Trachytic tuff altered,Trachyte
1376,UpperCanada,UC13_480,166.73,167.64,2.77,V4Ta,Trachytic tuff altered,Trachyte
1377,UpperCanada,UC13_480,167.64,168.55,2.83,V4Ta,Trachytic tuff altered,Trachyte
1378,UpperCanada,UC13_480,159.41,160.32,2.77,V4Ta,Trachytic tuff altered,Trachyte
1379,UpperCanada,UC13_480,160.32,161.24,2.8,V4Ta,Trachytic tuff altered,Trachyte
1380,UpperCanada,UC13_480,161.24,162.15,2.79,V4Ta,Trachytic tuff altered,Trachyte
1381,UpperCanada,UC13_480,162.15,163.07,2.75,V4Ta,Trachytic tuff altered,Trachyte
1382,UpperCanada,UC13_480,163.07,163.98,2.81,V4Ta,Trachytic tuff altered,Trachyte
1383,UpperCanada,UC13_480,163.98,164.9,2.8,V4Ta,Trachytic tuff altered,Trachyte
1384,UpperCanada,UC13_480,186.84,187.76,2.7,1SV4,Trachytic syenite,Syenite
1385,UpperCanada,UC13_480,187.76,188.67,2.69,1SV4,Trachytic syenite,Syenite
1386,UpperCanada,UC13_480,181.36,182.27,2.71,1SV4,Trachytic syenite,Syenite
1387,UpperCanada,UC13_480,182.27,183.18,2.7,1SV4,Trachytic syenite,Syenite
1388,UpperCanada,UC13_480,183.18,184.1,2.7,1SV4,Trachytic syenite,Syenite
1389,UpperCanada,UC13_480,184.1,185.01,2.65,1SV4,Trachytic syenite,Syenite
1390,UpperCanada,UC13_480,185.01,185.93,2.75,1SV4,Trachytic syenite,Syenite
1391,UpperCanada,UC13_480,185.93,186.84,2.71,1SV4,Trachytic syenite,Syenite
1392,UpperCanada,UC13_480,175.87,176.78,2.68,1SV4,Trachytic syenite,Syenite
1393,UpperCanada,UC13_480,176.78,177.7,2.67,1SV4,Trachytic syenite,Syenite
1394,UpperCanada,UC13_480,177.7,178.61,2.68,1SV4,Trachytic syenite,Syenite
1395,UpperCanada,UC13_480,178.61,179.53,2.7,1SV4,Trachytic syenite,Syenite
1396,UpperCanada,UC13_480,179.53,180.44,2.7,1SV4,Trachytic syenite,Syenite
1397,UpperCanada,UC13_480,180.44,181.36,2.7,1SV4,Trachytic syenite,Syenite
1398,UpperCanada,UC13_480,170.38,171.3,2.74,1SV4,Trachytic syenite,Syenite
1399,UpperCanada,UC13_468,148.13,149.05,2.8,S3a,Wacke Altered,Sediments
1400,UpperCanada,UC13_468,149.05,149.96,2.74,S3a,Wacke Altered,Sediments
1401,UpperCanada,UC13_468,149.96,150.88,2.71,S3a,Wacke Altered,Sediments
1402,UpperCanada,UC13_468,150.88,151.79,2.74,S3a,Wacke Altered,Sediments
1403,UpperCanada,UC13_468,151.79,152.7,2.74,S3a,Wacke Altered,Sediments
1404,UpperCanada,UC13_468,152.7,153.62,2.73,S3a,Wacke Altered,Sediments
1405,UpperCanada,UC13_468,142.65,143.56,2.72,S3a,Wacke Altered,Sediments
1406,UpperCanada,UC13_468,143.56,144.48,2.7,S3a,Wacke Altered,Sediments
1407,UpperCanada,UC13_468,144.48,145.39,2.71,S3a,Wacke Altered,Sediments
1408,UpperCanada,UC13_468,145.39,146.3,2.76,S3a,Wacke Altered,Sediments
1409,UpperCanada,UC13_468,146.3,147.22,2.69,S3a,Wacke Altered,Sediments
1410,UpperCanada,UC13_468,147.22,148.13,2.77,S3a,Wacke Altered,Sediments
1411,UpperCanada,UC13_468,137.16,138.07,2.83,S3a,Wacke Altered,Sediments
1412,UpperCanada,UC13_468,138.07,138.99,2.78,S3a,Wacke Altered,Sediments
1413,UpperCanada,UC13_468,138.99,139.9,2.73,S3a,Wacke Altered,Sediments
1414,UpperCanada,UC13_468,139.9,140.82,2.82,S3a,Wacke Altered,Sediments
1415,UpperCanada,UC13_468,140.82,141.73,2.75,S3a,Wacke Altered,Sediments
1416,UpperCanada,UC13_468,141.73,142.65,2.74,S3a,Wacke Altered,Sediments
1417,UpperCanada,UC13_468,131.67,132.59,2.7,S3a,Wacke Altered,Sediments
1418,UpperCanada,UC13_468,132.59,133.5,2.71,S3a,Wacke Altered,Sediments
1419,UpperCanada,UC13_468,133.5,134.42,2.74,S3a,Wacke Altered,Sediments
1420,UpperCanada,UC13_468,134.42,135.33,2.76,S3a,Wacke Altered,Sediments
1421,UpperCanada,UC13_468,135.33,136.25,2.77,S3a,Wacke Altered,Sediments
1422,UpperCanada,UC13_468,136.25,137.16,2.74,S3a,Wacke Altered,Sediments
1423,UpperCanada,UC13_468,126.19,127.1,2.76,S3a,Wacke Altered,Sediments
1424,UpperCanada,UC13_468,127.1,128.02,2.71,S3a,Wacke Altered,Sediments
1425,UpperCanada,UC13_468,128.02,128.93,2.63,S3a,Wacke Altered,Sediments
1426,UpperCanada,UC13_468,128.93,129.84,2.76,S3a,Wacke Altered,Sediments
1427,UpperCanada,UC13_468,129.84,130.76,2.75,S3a,Wacke Altered,Sediments
1428,UpperCanada,UC13_468,130.76,131.67,2.71,S3a,Wacke Altered,Sediments
1429,UpperCanada,UC13_468,120.7,121.62,2.73,S3a,Wacke Altered,Sediments
1430,UpperCanada,UC13_468,121.62,122.53,2.75,S3a,Wacke Altered,Sediments
1431,UpperCanada,UC13_468,122.53,123.44,2.77,S3a,Wacke Altered,Sediments
1432,UpperCanada,UC13_468,123.44,124.36,2.71,S3a,Wacke Altered,Sediments
1433,UpperCanada,UC13_468,124.36,125.27,2.72,S3a,Wacke Altered,Sediments
1434,UpperCanada,UC13_468,125.27,126.19,2.98,S3a,Wacke Altered,Sediments
1435,UpperCanada,UC13_468,116.13,117.04,2.88,S3a,Wacke Altered,Sediments
1436,UpperCanada,UC13_468,117.04,117.96,2.78,S3a,Wacke Altered,Sediments
1437,UpperCanada,UC13_468,117.96,118.87,2.74,S3a,Wacke Altered,Sediments
1438,UpperCanada,UC13_468,118.87,119.79,2.72,S3a,Wacke Altered,Sediments
1439,UpperCanada,UC13_174E,444.09,445.01,2.65,1Spa,Altered Syenite Porphyry,Syenite
1440,UpperCanada,UC13_174E,445.92,446.84,2.76,MI,Mafic Intrusion,Gabbro
1441,UpperCanada,UC13_174E,458.11,459.03,2.43,1Spa,Altered Syenite Porphyry,Syenite
1442,UpperCanada,UC13_174E,452.63,453.54,2.69,1Spa,Altered Syenite Porphyry,Syenite
1443,UpperCanada,UC13_174E,453.54,454.46,2.52,1Spa,Altered Syenite Porphyry,Syenite
1444,UpperCanada,UC13_174E,454.46,455.37,2.44,1Spa,Altered Syenite Porphyry,Syenite
1445,UpperCanada,UC13_174E,455.37,456.29,2.62,1Spa,Altered Syenite Porphyry,Syenite
1446,UpperCanada,UC13_174E,456.29,457.2,2.64,1Spa,Altered Syenite Porphyry,Syenite
1447,UpperCanada,UC13_174E,457.2,458.11,2.62,1Spa,Altered Syenite Porphyry,Syenite
1448,UpperCanada,UC13_174E,447.75,448.67,2.55,1Spa,Altered Syenite Porphyry,Syenite
1449,UpperCanada,UC13_174E,448.67,449.58,2.72,1Spa,Altered Syenite Porphyry,Syenite
1450,UpperCanada,UC13_174E,449.58,450.19,2.61,1Spa,Altered Syenite Porphyry,Syenite
1451,UpperCanada,UC13_174E,450.19,450.8,2.75,1Spa,Altered Syenite Porphyry,Syenite
1452,UpperCanada,UC13_174E,450.8,451.71,2.54,1Spa,Altered Syenite Porphyry,Syenite
1453,UpperCanada,UC13_174E,451.71,452.63,2.59,1Spa,Altered Syenite Porphyry,Syenite
1454,UpperCanada,UC13_174E,459.94,460.86,2.52,CTZ,Contact Zone,
1455,UpperCanada,UC13_174E,460.86,461.77,2.63,CTZ,Contact Zone,
1456,UpperCanada,UC13_174E,461.77,462.69,2.67,CTZ,Contact Zone,
1457,UpperCanada,UC13_174E,469.09,470.0,2.44,V4Ta,Trachytic tuff altered,Trachyte
1458,UpperCanada,UC13_174E,470.0,470.92,2.51,V4Ta,Trachytic tuff altered,Trachyte
1459,UpperCanada,UC13_174E,470.92,471.83,2.55,V4Ta,Trachytic tuff altered,Trachyte
1460,UpperCanada,UC13_174E,471.83,472.74,2.61,V4Ta,Trachytic tuff altered,Trachyte
1461,UpperCanada,UC13_174E,472.74,473.66,2.58,V4Ta,Trachytic tuff altered,Trachyte
1462,UpperCanada,UC13_174E,463.6,464.52,2.51,V4Ta,Trachytic tuff altered,Trachyte
1463,UpperCanada,UC13_174E,464.52,465.43,2.41,V4Ta,Trachytic tuff altered,Trachyte
1464,UpperCanada,UC13_174E,465.43,466.34,2.37,V4Ta,Trachytic tuff altered,Trachyte
1465,UpperCanada,UC13_174E,466.34,467.26,2.6,V4Ta,Trachytic tuff altered,Trachyte
1466,UpperCanada,UC13_174E,467.26,468.17,2.71,V4Ta,Trachytic tuff altered,Trachyte
1467,UpperCanada,UC13_174E,468.17,469.09,2.42,V4Ta,Trachytic tuff altered,Trachyte
1468,UpperCanada,UC13_174E,480.06,480.97,2.62,ALBp,Proto-Albite,Albitite
1469,UpperCanada,UC13_174E,480.97,481.89,2.56,ALBp,Proto-Albite,Albitite
1470,UpperCanada,UC13_174E,474.57,475.49,2.56,ALBp,Proto-Albite,Albitite
1471,UpperCanada,UC13_174E,475.49,476.4,2.7,ALBp,Proto-Albite,Albitite
1472,UpperCanada,UC13_174E,476.4,477.32,2.61,ALBp,Proto-Albite,Albitite
1473,UpperCanada,UC13_174E,477.32,478.23,2.59,ALBp,Proto-Albite,Albitite
1474,UpperCanada,UC12_463,178.31,179.22,2.51,V4M,Trachyte mafic,Trachyte
1475,UpperCanada,UC12_463,168.25,169.16,2.7,V4M,Trachyte mafic,Trachyte
1476,UpperCanada,UC12_463,169.16,170.08,2.67,V4M,Trachyte mafic,Trachyte
1477,UpperCanada,UC12_463,170.08,170.99,2.65,V4M,Trachyte mafic,Trachyte
1478,UpperCanada,UC12_463,170.99,171.91,2.68,V4M,Trachyte mafic,Trachyte
1479,UpperCanada,UC12_463,171.91,172.82,2.64,V4M,Trachyte mafic,Trachyte
1480,UpperCanada,UC12_463,172.82,173.74,2.6,V4M,Trachyte mafic,Trachyte
1481,UpperCanada,UC12_463,162.76,163.68,2.72,V4M,Trachyte mafic,Trachyte
1482,UpperCanada,UC12_463,163.68,164.59,2.65,V4M,Trachyte mafic,Trachyte
1483,UpperCanada,UC12_463,164.59,165.51,2.6,V4M,Trachyte mafic,Trachyte
1484,UpperCanada,UC12_463,165.51,166.42,2.65,V4M,Trachyte mafic,Trachyte
1485,UpperCanada,UC12_463,166.42,167.34,2.67,V4M,Trachyte mafic,Trachyte
1486,UpperCanada,UC12_463,167.34,168.25,2.68,V4M,Trachyte mafic,Trachyte
1487,UpperCanada,UC12_463,157.28,158.19,2.69,V4M,Trachyte mafic,Trachyte
1488,UpperCanada,UC12_463,158.19,159.11,2.71,V4M,Trachyte mafic,Trachyte
1489,UpperCanada,UC12_463,159.11,160.02,2.66,V4M,Trachyte mafic,Trachyte
1490,UpperCanada,UC12_463,160.02,160.93,2.7,V4M,Trachyte mafic,Trachyte
1491,UpperCanada,UC12_463,160.93,161.85,2.65,V4M,Trachyte mafic,Trachyte
1492,UpperCanada,UC12_463,161.85,162.76,2.66,V4M,Trachyte mafic,Trachyte
1493,UpperCanada,UC12_463,151.79,152.7,2.69,V4M,Trachyte mafic,Trachyte
1494,UpperCanada,UC12_463,152.7,153.62,2.72,V4M,Trachyte mafic,Trachyte
1495,UpperCanada,UC12_463,153.62,154.53,2.75,V4M,Trachyte mafic,Trachyte
1496,UpperCanada,UC12_463,154.53,155.45,2.74,V4M,Trachyte mafic,Trachyte
1497,UpperCanada,UC12_463,155.45,156.36,2.69,V4M,Trachyte mafic,Trachyte
1498,UpperCanada,UC12_463,156.36,157.28,2.7,V4M,Trachyte mafic,Trachyte
1499,UpperCanada,UC12_463,146.3,147.22,2.69,V4M,Trachyte mafic,Trachyte
1500,UpperCanada,UC12_463,147.22,148.13,2.72,V4M,Trachyte mafic,Trachyte
1501,UpperCanada,UC12_463,148.13,149.05,2.77,V4M,Trachyte mafic,Trachyte
1502,UpperCanada,UC12_463,149.05,149.96,2.72,V4M,Trachyte mafic,Trachyte
1503,UpperCanada,UC12_463,149.96,150.88,2.72,V4M,Trachyte mafic,Trachyte
1504,UpperCanada,UC12_463,150.88,151.79,2.68,V4M,Trachyte mafic,Trachyte
1505,UpperCanada,UC12_463,140.82,141.73,2.59,V4M,Trachyte mafic,Trachyte
1506,UpperCanada,UC12_463,141.73,142.65,2.65,V4M,Trachyte mafic,Trachyte
1507,UpperCanada,UC12_463,142.65,143.56,2.59,V4M,Trachyte mafic,Trachyte
1508,UpperCanada,UC12_463,143.56,144.48,2.65,V4M,Trachyte mafic,Trachyte
1509,UpperCanada,UC12_463,144.48,145.39,2.63,V4M,Trachyte mafic,Trachyte
1510,UpperCanada,UC12_463,145.39,146.3,2.64,V4M,Trachyte mafic,Trachyte
1511,UpperCanada,UC12_463,135.33,136.25,3.27,V4M,Trachyte mafic,Trachyte
1512,UpperCanada,UC12_463,136.25,137.16,2.66,V4M,Trachyte mafic,Trachyte
1513,UpperCanada,UC13_018E,646.79,647.7,2.7,V4Ta,Trachytic tuff altered,Trachyte
1514,UpperCanada,UC13_018E,647.7,648.61,2.72,V4Ta,Trachytic tuff altered,Trachyte
1515,UpperCanada,UC13_018E,648.61,649.53,2.75,V4Ta,Trachytic tuff altered,Trachyte
1516,UpperCanada,UC13_018E,649.53,650.44,2.75,V4Ta,Trachytic tuff altered,Trachyte
1517,UpperCanada,UC13_018E,650.44,651.36,2.75,V4Ta,Trachytic tuff altered,Trachyte
1518,UpperCanada,UC13_018E,651.36,652.27,2.68,V4Ta,Trachytic tuff altered,Trachyte
1519,UpperCanada,UC13_018E,641.3,642.21,2.69,V4Ta,Trachytic tuff altered,Trachyte
1520,UpperCanada,UC13_018E,642.21,643.13,2.7,V4Ta,Trachytic tuff altered,Trachyte
1521,UpperCanada,UC13_018E,643.13,644.04,2.72,V4Ta,Trachytic tuff altered,Trachyte
1522,UpperCanada,UC13_018E,644.04,644.96,2.68,V4Ta,Trachytic tuff altered,Trachyte
1523,UpperCanada,UC13_018E,644.96,645.87,2.72,V4Ta,Trachytic tuff altered,Trachyte
1524,UpperCanada,UC13_018E,645.87,646.79,2.7,V4Ta,Trachytic tuff altered,Trachyte
1525,UpperCanada,UC13_018E,635.81,636.73,2.69,V4Ta,Trachytic tuff altered,Trachyte
1526,UpperCanada,UC13_018E,636.73,637.64,2.77,V4Ta,Trachytic tuff altered,Trachyte
1527,UpperCanada,UC13_018E,637.64,638.56,2.73,V4Ta,Trachytic tuff altered,Trachyte
1528,UpperCanada,UC13_018E,638.56,639.47,2.73,V4Ta,Trachytic tuff altered,Trachyte
1529,UpperCanada,UC13_018E,639.47,640.38,2.71,V4Ta,Trachytic tuff altered,Trachyte
1530,UpperCanada,UC13_018E,640.38,641.3,2.68,V4Ta,Trachytic tuff altered,Trachyte
1531,UpperCanada,UC13_018E,632.16,633.07,2.68,V4Ta,Trachytic tuff altered,Trachyte
1532,UpperCanada,UC13_018E,633.07,633.98,2.66,V4Ta,Trachytic tuff altered,Trachyte
1533,UpperCanada,UC13_018E,633.98,634.9,2.71,V4Ta,Trachytic tuff altered,Trachyte
1534,UpperCanada,UC13_018E,634.9,635.81,2.65,V4Ta,Trachytic tuff altered,Trachyte
1535,UpperCanada,UC13_018E,657.76,658.67,2.75,V4Ta,Trachytic tuff altered,Trachyte
1536,UpperCanada,UC13_018E,658.67,659.59,2.73,V4Ta,Trachytic tuff altered,Trachyte
1537,UpperCanada,UC13_018E,659.59,660.5,2.81,V4Ta,Trachytic tuff altered,Trachyte
1538,UpperCanada,UC13_018E,660.5,661.42,2.84,V4Ta,Trachytic tuff altered,Trachyte
1539,UpperCanada,UC13_018E,661.42,662.18,2.72,V4Ta,Trachytic tuff altered,Trachyte
1540,UpperCanada,UC13_018E,662.18,662.88,2.69,V4Ta,Trachytic tuff altered,Trachyte
1541,UpperCanada,UC13_018E,723.6,724.51,2.66,1Sa,Altered Syenite,Syenite
1542,UpperCanada,UC13_018E,724.51,725.42,2.66,1Sa,Altered Syenite,Syenite
1543,UpperCanada,UC13_018E,718.11,719.02,2.66,1Sa,Altered Syenite,Syenite
1544,UpperCanada,UC13_018E,719.02,719.94,2.66,1Sa,Altered Syenite,Syenite
1545,UpperCanada,UC13_018E,719.94,720.85,2.73,1Sa,Altered Syenite,Syenite
1546,UpperCanada,UC13_018E,720.85,721.77,2.72,1Sa,Altered Syenite,Syenite
1547,UpperCanada,UC13_018E,721.77,722.68,2.72,1Sa,Altered Syenite,Syenite
1548,UpperCanada,UC13_468,119.79,120.7,2.74,S3a,Wacke Altered,Sediments
1549,UpperCanada,UC13_468,115.21,116.13,2.82,S3a,Wacke Altered,Sediments
1550,UpperCanada,UC13_468,109.73,110.64,2.77,S3a,Wacke Altered,Sediments
1551,UpperCanada,UC13_468,110.64,111.56,2.87,S3a,Wacke Altered,Sediments
1552,UpperCanada,UC13_468,111.56,112.47,2.87,S3a,Wacke Altered,Sediments
1553,UpperCanada,UC13_468,112.47,113.39,2.8,S3a,Wacke Altered,Sediments
1554,UpperCanada,UC13_468,113.39,114.3,2.82,S3a,Wacke Altered,Sediments
1555,UpperCanada,UC13_468,114.3,115.21,2.83,S3a,Wacke Altered,Sediments
1556,UpperCanada,UC13_468,104.24,105.16,2.77,S3a,Wacke Altered,Sediments
1557,UpperCanada,UC13_468,105.16,106.07,2.97,S3a,Wacke Altered,Sediments
1558,UpperCanada,UC13_468,106.07,106.98,2.66,S3a,Wacke Altered,Sediments
1559,UpperCanada,UC13_468,106.98,107.9,2.75,S3a,Wacke Altered,Sediments
1560,UpperCanada,UC13_468,107.9,108.81,2.74,S3a,Wacke Altered,Sediments
1561,UpperCanada,UC13_468,108.81,109.73,2.74,S3a,Wacke Altered,Sediments
1562,UpperCanada,UC13_468,98.76,99.67,2.78,S3a,Wacke Altered,Sediments
1563,UpperCanada,UC13_468,99.67,100.58,2.85,S3a,Wacke Altered,Sediments
1564,UpperCanada,UC13_468,100.58,101.5,2.75,S3a,Wacke Altered,Sediments
1565,UpperCanada,UC13_468,101.5,102.41,2.76,S3a,Wacke Altered,Sediments
1566,UpperCanada,UC13_468,102.41,103.33,2.85,S3a,Wacke Altered,Sediments
1567,UpperCanada,UC13_468,103.33,104.24,2.87,S3a,Wacke Altered,Sediments
1568,UpperCanada,UC13_468,93.27,94.18,2.84,S3a,Wacke Altered,Sediments
1569,UpperCanada,UC13_468,94.18,95.1,2.76,S3a,Wacke Altered,Sediments
1570,UpperCanada,UC13_468,95.1,96.01,2.76,S3a,Wacke Altered,Sediments
1571,UpperCanada,UC13_468,96.01,96.93,2.76,S3a,Wacke Altered,Sediments
1572,UpperCanada,UC13_468,96.93,97.84,2.77,S3a,Wacke Altered,Sediments
1573,UpperCanada,UC13_468,97.84,98.76,2.76,S3a,Wacke Altered,Sediments
1574,UpperCanada,UC13_468,87.78,88.7,2.78,S3a,Wacke Altered,Sediments
1575,UpperCanada,UC13_468,88.7,89.61,2.74,S3a,Wacke Altered,Sediments
1576,UpperCanada,UC13_468,89.61,90.53,2.84,S3a,Wacke Altered,Sediments
1577,UpperCanada,UC13_468,90.53,91.44,2.65,S3a,Wacke Altered,Sediments
1578,UpperCanada,UC13_468,91.44,92.35,2.72,S3a,Wacke Altered,Sediments
1579,UpperCanada,UC13_468,92.35,93.27,2.73,S3a,Wacke Altered,Sediments
1580,UpperCanada,UC13_468,82.3,83.21,2.76,S3a,Wacke Altered,Sediments
1581,UpperCanada,UC13_468,83.21,84.12,2.75,S3a,Wacke Altered,Sediments
1582,UpperCanada,UC13_468,84.12,85.04,2.76,S3a,Wacke Altered,Sediments
1583,UpperCanada,UC13_468,85.04,85.95,2.76,S3a,Wacke Altered,Sediments
1584,UpperCanada,UC13_468,85.95,86.9,2.76,S3a,Wacke Altered,Sediments
1585,UpperCanada,UC13_468,86.9,87.78,2.76,S3a,Wacke Altered,Sediments
1586,UpperCanada,UC13_468,76.81,77.72,2.74,S3a,Wacke Altered,Sediments
1587,UpperCanada,UC13_468,77.72,78.64,2.74,S3a,Wacke Altered,Sediments
1588,UpperCanada,UC13_467,39.32,40.23,2.78,1SV4,Trachytic syenite,Syenite
1589,UpperCanada,UC13_467,40.23,41.15,2.7,1SV4,Trachytic syenite,Syenite
1590,UpperCanada,UC13_467,41.15,42.06,2.89,1SV4,Trachytic syenite,Syenite
1591,UpperCanada,UC13_467,42.06,42.98,2.85,1SV4,Trachytic syenite,Syenite
1592,UpperCanada,UC13_467,59.44,60.35,2.76,1Sa,Altered Syenite,Syenite
1593,UpperCanada,UC13_467,60.35,61.26,2.7,1Sa,Altered Syenite,Syenite
1594,UpperCanada,UC13_467,54.86,55.78,2.71,1Sa,Altered Syenite,Syenite
1595,UpperCanada,UC13_467,55.78,56.69,2.76,1Sa,Altered Syenite,Syenite
1596,UpperCanada,UC13_467,56.69,57.61,2.84,1Sa,Altered Syenite,Syenite
1597,UpperCanada,UC13_467,57.61,58.52,2.81,1Sa,Altered Syenite,Syenite
1598,UpperCanada,UC13_467,58.52,59.44,2.66,1Sa,Altered Syenite,Syenite
1599,UpperCanada,UC13_467,62.18,63.09,2.53,BBC,Broken Blocky Core,Fault Zone
1600,UpperCanada,UC13_467,63.09,64.01,2.67,BBC,Broken Blocky Core,Fault Zone
1601,UpperCanada,UC13_467,64.01,64.92,2.65,BBC,Broken Blocky Core,Fault Zone
1602,UpperCanada,UC13_467,65.84,66.75,2.73,ALBp,Proto-Albite,Albitite
1603,UpperCanada,UC13_467,66.75,67.67,2.67,ALBp,Proto-Albite,Albitite
1604,UpperCanada,UC13_467,67.67,68.58,2.62,ALBp,Proto-Albite,Albitite
